row_id,source,lat_deg,lon_deg,report_date,status_id,water_source_clean,water_source_category,water_tech_clean,_water_tech_category,facility_type,clean_country_name,clean_country_id,clean_adm1,clean_adm2,clean_adm3,clean_adm4,install_year,installer,rehab_year,rehabilitator,management_clean,status_clean,pay_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality_clean,activity_id,scheme_id,wpdx_id,notes,orig_lnk,photo_lnk,country_id,data_lnk,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,water_point_history,local_population,served_population,rehab_priority,_pop_who_would_gain_access,crucialness,pressure,usage_cap,days_since_report,staleness_score,is_latest,location_id,is_urban,cluster_size,country_name,water_source,water_tech,status,adm1,adm2,adm3,management,pay,subjective_quality,new_georeferenced_column_,lat_lon_deg,public_data_source,converted,count,created_timestamp,updated,is_duplicate,dataset_title
269670,USAID/KEA KIWASH,-0.9507078,34.4442128,2021-02-04T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Uriri,West Kanyamkago,,1990.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, needs repair",,,,Acceptable quality,Migori_enumerator-96QD9C,,6GFP2CXV+MMM,Kasosi Borehole,,https://api.mwater.co/v3/images/99990a59dcfc4338973148cab40c8d47,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,46946.10435,11908.20055,190.113148,47589.28737,10825.34262,"{""2014-11-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2021-02-04"": {""photo_lnk"": ""https://api.mwater.co/v3/images/99990a59dcfc4338973148cab40c8d47"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",1387.0,318.0,,,0.22927181,1.06,300.0,1991,53.38771796,True,156760,False,3,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Partially- functional but needs repairs,Migori,URIRI,West Kanyamkago,Project management committee,,"Yes, the water is treated and safe for drinking",POINT (34.4442128 -0.9507078),"(-0.9507078°, 34.4442128°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
799585,Evidence Action,-1.309215062,34.69317248,2014-08-30T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Kuria East,Ntimaru East,,,,,,,Non-Functional,,,,,,,6GCPMMRV+877,Kemande,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,65004.7094,6967.445868,476.8529443,71231.88097,15268.99294,"{""2014-08-30"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",2302.0,1098.0,,,0.476976542,3.66,300.0,4341,25.45290076,True,140447,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.6931724785 -1.3092150623),"(-1.3092150623°, 34.6931724785°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
641990,Evidence Action,-1.197649956,34.54278946,2023-11-28T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,10340203,,6GCPRG2V+W4V,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,61341.44641,6861.486418,783.3472103,63552.47885,8146.722985,"{""2023-11-28"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1412.0,167.0,,,0.118271955,0.556666667,300.0,964,73.79601021,True,431631,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Kiomakebe,,,,POINT (34.542789459228516 -1.1976499557495117),"(-1.1976499557495117°, 34.542789459228516°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641984,Evidence Action,-1.198119998,34.5318985,2023-11-28T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,10340195,,6GCPRG2J+QQW,Ke Mohono Ruchota Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,62062.20003,6408.296414,1550.061425,64087.2908,7493.00111,"{""2014-02-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2023-11-28"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1295.0,531.0,,,0.41003861,1.77,300.0,964,73.79601021,True,128921,False,2,Kenya,Borehole,,,Migori,Kuria West,Kiomakebe,,,,POINT (34.531898498535156 -1.1981199979782104),"(-1.1981199979782104°, 34.531898498535156°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
641014,Evidence Action,-1.199703751,34.61509199,2023-06-12T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Bukira East,,,,,,,Non-Functional,,,,,10321067,,6GCPRJ28+428,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,57491.92341,4379.33755,204.0955714,61050.47596,519.6869193,"{""2023-06-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",5202.0,486.0,,,0.093425606,1.62,300.0,1133,69.96769519,True,426571,False,1,Kenya,Borehole,,,Migori,Kuria West,Ihore,,,,POINT (34.6150919924 -1.19970375109),"(-1.19970375109°, 34.6150919924°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
639696,Evidence Action,-0.959930003,34.55573654,2023-12-15T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Awendo,South Sakwa,,,,,,,Non-Functional,,,,,10310433,,6GFP2HR4+27H,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,39072.38625,17611.27918,561.2280255,39863.38307,6335.755262,"{""2023-12-15"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1149.0,422.0,,,0.367275892,1.406666667,300.0,947,74.19251672,True,432326,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Awendo,Waundha,,,,POINT (34.55573654174805 -0.9599300026893616),"(-0.9599300026893616°, 34.55573654174805°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
799667,Evidence Action,-0.90412063,34.44619569,2014-01-09T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,,,6GFP3CWW+9F4,Kaeja Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,43446.58164,16587.55438,805.8019039,44215.15061,9528.909435,"{""2014-01-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",1483.0,276.0,,,0.186109238,0.92,300.0,4574,23.65051856,True,126613,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.4461956899 -0.9041206301),"(-0.9041206301°, 34.4461956899°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
639773,Evidence Action,-0.97596997,34.5716362,2023-12-19T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Awendo,South Sakwa,,,,,,,Non-Functional,,,,,10310531,,6GFP2HFC+JM6,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,39272.59872,16340.47871,427.2478885,40320.82962,8732.509936,"{""2023-12-19"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1244.0,214.0,,,0.172025723,0.713333333,300.0,943,74.28612155,True,432511,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Awendo,Central Alego,,,,POINT (34.57163619995117 -0.9759699702262878),"(-0.9759699702262878°, 34.57163619995117°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
642142,Evidence Action,-1.002241611,34.56632233,2023-12-19T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Awendo,South Sakwa,,,,,,,Non-Functional,,,,,10340376,,6GCPXHX8+4G4,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,41931.44809,13375.98296,377.3744505,43096.71288,11111.61776,"{""2023-12-19"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1307.0,541.0,,,0.413925019,1.803333333,300.0,943,74.28612155,True,432515,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Uriri,Thim Jope,,,,POINT (34.566322326660156 -1.002241611480713),"(-1.002241611480713°, 34.566322326660156°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
103280,USAID/KEA KIWASH,-1.0991833,34.498661,2021-01-28T00:00:00.000,Yes,Protected Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Suna East,Suna Central,,2019.0,,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-9667SF,,6GCPWF2X+8FF,,,https://api.mwater.co/v3/images/f309cc9ad8274980b759c9ce596b8154,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,55022.69843,1741.190267,1972.294138,56171.46649,5071.251194,"{""2021-01-28"": {""photo_lnk"": ""https://api.mwater.co/v3/images/f309cc9ad8274980b759c9ce596b8154"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}}",1492.0,435.0,,,0.29155496,1.45,300.0,1998,53.27004823,True,402389,False,1,Kenya,Protected spring,"KIOSK, public tap",Yes- functional and in use,Migori,SUNA EAST,Suna Central,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.498661 -1.0991833),"(-1.0991833°, 34.498661°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
800041,Evidence Action,-1.233415574,34.60033008,2014-05-09T00:00:00.000,Yes,Protected Well,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Bukira East,,,,,,,Non-Functional,,,,,,,6GCPQJ82+J4P,Ge Daudi /Kwibu Nyabosogo Protected Spring,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,61560.57405,6983.11601,1.357990905,65090.4507,4581.031699,"{""2014-05-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well""}}",2362.0,424.0,,,0.179508891,1.413333333,300.0,4454,24.56224786,True,132575,False,1,Kenya,Protected Spring,,,,,,,,,POINT (34.6003300781 -1.2334155743),"(-1.2334155743°, 34.6003300781°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
103210,USAID/KEA KIWASH,-1.1298157,34.4472002,2021-01-27T00:00:00.000,Yes,Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria West,Tagare,,2016.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Acceptable quality,Migori_enumerator-963MBE,,6GCPVCCW+3VG,,,https://api.mwater.co/v3/images/9dbf654a25504617aedc73f5a3c6f461,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,61208.78749,3734.050939,875.3047827,62169.9321,7315.938059,"{""2021-01-27"": {""photo_lnk"": ""https://api.mwater.co/v3/images/9dbf654a25504617aedc73f5a3c6f461"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Sand or Sub-surface Dam"", ""water_tech_clean"": ""Public Tapstand""}}",2034.0,1034.0,,,0.508357915,,,1999,53.25325946,True,402013,False,1,Kenya,Sand/Sub-surface dam (with well or standpipe),Piped pumping scheme,Yes- functional and in use,Migori,KURIA WEST,Tagare,Project management committee,,"Yes, the water is treated and safe for drinking",POINT (34.4472002 -1.1298157),"(-1.1298157°, 34.4472002°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
292051,USAID/KEA KIWASH,-1.1011452,34.5495209,2021-02-05T00:00:00.000,Yes,Protected Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria West,Masaba,,2005.0,,,,Other,"Functional, not in use",,,,Acceptable quality,Migori_enumerator-96TBDF,,6GCPVGXX+GRR,,,https://api.mwater.co/v3/images/088a9aed098342748f7de1bb141955fb,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,52017.79858,2324.043499,1684.940992,53565.40279,9988.338499,"{""2021-02-05"": {""photo_lnk"": ""https://api.mwater.co/v3/images/088a9aed098342748f7de1bb141955fb"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Public Tapstand""}}",1788.0,428.0,,,0.239373602,1.426666667,300.0,1990,53.40454912,True,406394,False,1,Kenya,Protected spring,"KIOSK, public tap",Yes- functional and in use,Migori,SUNA EAST,Kwa,Other (please specify),,"Yes, the water is treated and safe for drinking",POINT (34.5495209 -1.1011452),"(-1.1011452°, 34.5495209°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
641995,Evidence Action,-1.131275058,34.59534073,2023-12-12T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Masaba,,,,,,,Non-Functional,,,,,10340215,,6GCPVH9W+F4M,Maroa Chacha Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,52003.12682,1914.350251,2951.200817,54561.66425,7419.848769,"{""2014-08-26"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}, ""2023-12-12"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",681.0,413.0,,,0.606461087,1.376666667,300.0,950,74.1223905,True,139565,False,2,Kenya,Borehole,,,Migori,Kuria West,Kurutiange,,,,POINT (34.595340728759766 -1.1312750577926636),"(-1.1312750577926636°, 34.595340728759766°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
642242,Evidence Action,-0.912400007,34.49145508,2024-12-01T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Uriri,North Kanyamkago,,,,,,,Non-Functional,,,,,10340479,,6GFP3FQR+2HP,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,40211.07657,18371.18213,1067.563459,40841.57842,4508.265074,"{""2024-12-01"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",2071.0,175.0,,,0.084500241,0.583333333,300.0,595,82.89861343,True,438092,False,1,Kenya,Borehole,,,Migori,Uriri,Kamgundho 2,,,,POINT (34.491455078125 -0.9124000072479248),"(-0.9124000072479248°, 34.491455078125°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
800450,Evidence Action,-1.185240885,34.59204643,2014-12-09T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria West,Bukira Centrl/Ikerege,,,,,,,Non-Functional,,,,,,,6GCPRH7R+WR3,Kesando Borehole,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-wpdx-reingestion-5f74c47f,57295.94178,3693.426991,10.96841961,60298.84006,2873.736904,"{""2014-12-09"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",1417.0,310.0,,,0.218772054,1.033333333,300.0,4240,26.27626992,True,161129,False,1,Kenya,Borehole,,,,,,,,,POINT (34.5920464305 -1.1852408852),"(-1.1852408852°, 34.5920464305°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-wpdx-reingestion-5f74c47f.xlsx,,1,2020-09-30T17:46:39.000,2020-09-30T17:46:39.000,,Evidence Action_Kenya_2012-2016
640473,Evidence Action,-1.006298304,34.46844482,2024-10-01T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Suna East,Kakrao,,,,,,,Non-Functional,,,,,10320335,,6GCPXFV9+F9P,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,49535.0259,8380.107336,1157.822326,49978.74545,6670.999153,"{""2024-10-01"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",2009.0,382.0,,,0.19014435,1.273333333,300.0,656,81.31986522,True,437226,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Suna East,Upper_Kakrao,,,,POINT (34.46844482421875 -1.006298303604126),"(-1.006298303604126°, 34.46844482421875°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
99580,USAID/KEA KIWASH,-1.2816069,34.6147193,2021-01-29T00:00:00.000,Yes,Undefined Well,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Kuria East,Nyabasi West,,2010.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-968AE7,,6GCPPJ97+9V5,,,https://api.mwater.co/v3/images/a8007cf296374555848d62bd7edd8beb,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,65673.77613,3795.431019,445.4901046,69804.49452,9568.355603,"{""2021-01-29"": {""photo_lnk"": ""https://api.mwater.co/v3/images/a8007cf296374555848d62bd7edd8beb"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Undefined Well"", ""water_tech_clean"": ""Public Tapstand""}}",2257.0,311.0,,,0.137793531,1.036666667,300.0,1997,53.2868423,True,402664,False,1,Kenya,Protected hand dug/ shallow well,"KIOSK, public tap",Yes- functional and in use,Migori,KURIA EAST,Nyabasi West,Project management committee,,"No, the water is not treated and safe for drinking",POINT (34.6147193 -1.2816069),"(-1.2816069°, 34.6147193°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
640724,Evidence Action,-1.382073283,34.71946335,2023-11-23T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Kuria East,Ntimaru West,,,,,,,Non-Functional,,,,,10320650,,6GCPJP99+5QG,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,71238.3451,1523.412864,3863.216864,78985.67737,23669.49635,"{""2023-11-23"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",2562.0,447.0,,,0.174473068,1.49,300.0,969,73.67979443,True,431003,False,1,Kenya,Borehole,,,Migori,Kuria East,Gwitembe,,,,POINT (34.71946334838867 -1.3820732831954956),"(-1.3820732831954956°, 34.71946334838867°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
640307,Evidence Action,-1.023244977,34.57079315,2023-11-15T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Uriri,East Kanyamkago,,,,,,,Non-Functional,,,,,10320131,,6GCPXHGC+P83,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,43525.717,11605.64476,63.86534381,44850.74918,12548.64008,"{""2023-11-15"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",1269.0,1075.0,,,0.847123719,3.583333333,300.0,977,73.49422976,True,429604,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Suna East,Remo,,,,POINT (34.57079315185547 -1.0232449769973755),"(-1.0232449769973755°, 34.57079315185547°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
652794,Evidence Action,-1.2115531,34.6025654,2023-11-14T00:00:00.000,Yes,Protected Well,Well,Motorized Pump - Electric,Motorized Pump,Improved,Kenya,KEN,Migori,Kuria West,Bukira East,,,,,,,Non-Functional,,,,,10321253,,6GCPQJQ3+92G,,,,KE,https://catalog.waterpointdata.org/datasets/evidence-action-kenya-2023-2024-66217272,59292.9889,6022.05757,1173.546748,62704.66355,2352.411683,"{""2023-11-14"": {""source"": ""Evidence Action"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Well"", ""water_tech_clean"": ""Motorized Pump - Electric""}}",2171.0,451.0,,,0.207738369,1.503333333,300.0,978,73.47106706,True,429484,False,1,Kenya,Protected Spring (not powered by solar/electricity),,,Migori,Kuria West,Taranganya,,,,POINT (34.6025654 -1.2115531),"(-1.2115531°, 34.6025654°)",https://catalog.waterpointdata.org/datafiles/evidence-action-kenya-2023-2024-66217272.xlsx,,1,2024-04-18T19:20:18.000,2024-04-18T19:20:18.000,,Evidence Action_Kenya_2023-2024
100998,USAID/KEA KIWASH,-0.971029,34.5747613,2021-02-03T00:00:00.000,Yes,Borehole/Tubewell,Well,Public Tapstand,Public Tapstand,Improved,Kenya,KEN,Migori,Awendo,South Sakwa,,2011.0,,,,Other,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96MCUV,,6GFP2HHF+HWJ,,,https://api.mwater.co/v3/images/8f4dd85187cb4fad940e20f08ffa17e7,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,38628.76149,16948.02412,151.7246864,39673.16409,8458.862922,"{""2021-02-03"": {""photo_lnk"": ""https://api.mwater.co/v3/images/8f4dd85187cb4fad940e20f08ffa17e7"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell"", ""water_tech_clean"": ""Public Tapstand""}}",1237.0,330.0,,,0.266774454,1.1,300.0,1992,53.3708921,True,404618,False,1,Kenya,Borehole,"KIOSK, public tap",Yes- functional and in use,Migori,AWENDO,South Sakwa,Other (please specify),,"No, the water is not treated and safe for drinking",POINT (34.5747613 -0.971029),"(-0.971029°, 34.5747613°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
103490,USAID/KEA KIWASH,-1.027372,34.3312339,2021-02-02T00:00:00.000,Yes,Borehole/Tubewell,Well,,,Improved,Kenya,KEN,Migori,Suna West,Wiga,,1998.0,Company,,,Private Operator/Delegated Management,"Functional, not in use",,,,Unacceptable quality,Migori_enumerator-96L5CG,,6GCPX8FJ+3F5,,,https://api.mwater.co/v3/images/8ed67ad0e1af44cdaf981d54e26d2d06,KE,https://catalog.waterpointdata.org/datasets/usaid-kiwash-kenya-2021-6372a622,61981.01563,160.2213859,18.89927584,62673.47955,15678.37296,"{""2021-02-02"": {""photo_lnk"": ""https://api.mwater.co/v3/images/8ed67ad0e1af44cdaf981d54e26d2d06"", ""source"": ""USAID/KEA KIWASH"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole/Tubewell""}}",2052.0,796.0,,,0.38791423,2.653333333,300.0,1993,53.35407154,True,404055,False,1,Kenya,Borehole,Piped pumping scheme,Yes- functional and in use,Migori,SUNA WEST,Wiga,Private operator/ professional manager,,"No, the water is not treated and safe for drinking",POINT (34.3312339 -1.027372),"(-1.027372°, 34.3312339°)",https://catalog.waterpointdata.org/datafiles/usaid-kiwash-kenya-2021-6372a622.csv,"#status_id, #orig_lnk",1,2022-11-14T20:33:38.000,2022-11-14T20:33:38.000,,USAID_KIWASH_Kenya_2021
